Date,Location/City,Latitude,Longitude,Temp_Max,Temp_Min,Temp_Mean,Precipitation,Humidity,Wind_speed,Pressure,Weather_Condition,Cloud_Cover,UV_Index_Proxy
2024-11-14,Ho Chi Minh City,10.76,106.66,32.3,24.9,28.3,0.0,78.33,10.7,1007.86,Overcast,48.88,21.46
2024-11-15,Ho Chi Minh City,10.76,106.66,32.0,24.9,28.1,1.0,80.38,9.4,1007.82,Light drizzle,87.33,17.79
2024-11-16,Ho Chi Minh City,10.76,106.66,34.0,24.2,28.8,0.0,71.67,11.0,1007.58,Overcast,61.12,21.72
2024-11-17,Ho Chi Minh City,10.76,106.66,33.7,24.5,28.7,0.1,72.5,10.9,1007.41,Light drizzle,59.83,20.24
2024-11-18,Ho Chi Minh City,10.76,106.66,34.2,23.0,28.9,0.0,69.92,8.5,1007.54,Overcast,31.46,21.11
2024-11-19,Ho Chi Minh City,10.76,106.66,33.8,24.5,28.9,0.9,71.58,8.9,1008.25,Light drizzle,69.17,20.33
2024-11-20,Ho Chi Minh City,10.76,106.66,35.2,24.2,28.2,1.4,75.33,13.0,1007.99,Moderate drizzle,91.79,19.71
2024-11-21,Ho Chi Minh City,10.76,106.66,33.0,24.0,27.7,5.9,81.17,8.7,1007.3,Moderate rain,74.75,19.84
2024-11-22,Ho Chi Minh City,10.76,106.66,33.3,24.0,28.2,0.5,78.21,8.9,1007.59,Light drizzle,63.25,20.13
2024-11-23,Ho Chi Minh City,10.76,106.66,33.8,23.6,28.2,0.3,78.25,10.0,1008.1,Light drizzle,99.58,19.36
2024-11-24,Ho Chi Minh City,10.76,106.66,33.2,24.8,27.9,3.8,81.12,13.8,1008.35,Moderate rain,98.75,17.12
2024-11-25,Ho Chi Minh City,10.76,106.66,34.2,24.0,28.9,0.1,72.04,10.8,1008.01,Light drizzle,88.04,19.11
2024-11-26,Ho Chi Minh City,10.76,106.66,34.8,24.8,29.7,0.0,66.96,8.9,1007.22,Overcast,99.92,19.43
2024-11-27,Ho Chi Minh City,10.76,106.66,34.5,24.1,29.1,0.9,65.42,11.1,1007.6,Moderate drizzle,85.08,17.18
2024-11-28,Ho Chi Minh City,10.76,106.66,33.7,25.0,28.8,0.7,61.42,16.5,1008.69,Light drizzle,86.83,18.4
2024-11-29,Ho Chi Minh City,10.76,106.66,30.8,24.0,27.0,0.0,62.67,15.7,1009.01,Overcast,100.0,11.21
2024-11-30,Ho Chi Minh City,10.76,106.66,33.5,23.0,27.8,0.0,59.08,9.4,1007.96,Overcast,95.04,18.58
2024-12-01,Ho Chi Minh City,10.76,106.66,33.3,25.1,28.5,0.3,69.29,11.1,1006.91,Light drizzle,79.92,19.78
2024-12-02,Ho Chi Minh City,10.76,106.66,34.2,25.8,28.7,0.7,72.96,8.2,1006.49,Light drizzle,100.0,14.0
2024-12-03,Ho Chi Minh City,10.76,106.66,28.4,25.4,26.6,4.5,87.29,5.0,1007.07,Slight rain,100.0,7.24
2024-12-04,Ho Chi Minh City,10.76,106.66,31.4,23.1,26.7,2.0,84.46,8.1,1006.92,Dense drizzle,96.75,15.24
2024-12-05,Ho Chi Minh City,10.76,106.66,29.6,23.5,26.4,1.2,85.79,12.5,1006.73,Moderate drizzle,100.0,10.59
2024-12-06,Ho Chi Minh City,10.76,106.66,31.5,23.5,27.0,4.2,85.67,10.0,1007.17,Moderate rain,77.25,16.89
2024-12-07,Ho Chi Minh City,10.76,106.66,29.6,23.6,26.2,4.4,90.75,7.3,1008.08,Dense drizzle,82.42,10.75
2024-12-08,Ho Chi Minh City,10.76,106.66,32.1,23.7,27.6,0.0,78.21,10.3,1008.03,Overcast,97.79,19.43
2024-12-09,Ho Chi Minh City,10.76,106.66,32.0,24.5,27.6,0.0,70.62,11.6,1006.93,Overcast,98.33,16.21
2024-12-10,Ho Chi Minh City,10.76,106.66,31.4,23.8,26.7,0.9,75.46,13.9,1006.26,Light drizzle,100.0,14.05
2024-12-11,Ho Chi Minh City,10.76,106.66,30.5,23.1,25.9,13.8,85.71,11.7,1005.65,Moderate rain,100.0,12.16
2024-12-12,Ho Chi Minh City,10.76,106.66,30.0,23.8,26.1,14.6,90.67,13.6,1006.02,Moderate rain,100.0,13.66
2024-12-13,Ho Chi Minh City,10.76,106.66,29.7,24.1,26.3,21.0,89.17,15.3,1007.05,Heavy rain,100.0,11.66
2024-12-14,Ho Chi Minh City,10.76,106.66,27.0,23.8,25.3,9.8,93.17,9.5,1008.95,Moderate rain,100.0,4.53
2024-12-15,Ho Chi Minh City,10.76,106.66,28.8,23.8,25.8,9.2,88.75,7.7,1010.14,Moderate rain,98.38,11.44
2024-12-16,Ho Chi Minh City,10.76,106.66,28.4,22.8,25.3,0.0,79.42,10.6,1010.48,Overcast,99.96,10.56
2024-12-17,Ho Chi Minh City,10.76,106.66,29.0,21.6,25.3,0.0,79.12,9.1,1009.72,Overcast,58.46,14.68
2024-12-18,Ho Chi Minh City,10.76,106.66,30.8,21.4,25.9,0.1,78.67,9.8,1009.06,Light drizzle,38.71,20.01
2024-12-19,Ho Chi Minh City,10.76,106.66,30.5,22.3,26.1,0.1,78.04,11.9,1009.31,Light drizzle,81.67,20.06
2024-12-20,Ho Chi Minh City,10.76,106.66,30.3,20.8,25.4,0.0,76.21,7.0,1009.22,Overcast,88.96,18.15
2024-12-21,Ho Chi Minh City,10.76,106.66,29.4,19.5,24.7,0.0,76.17,8.2,1009.91,Overcast,100.0,17.64
2024-12-22,Ho Chi Minh City,10.76,106.66,27.8,19.6,24.0,0.0,72.25,9.4,1009.4,Overcast,95.58,13.14
2024-12-23,Ho Chi Minh City,10.76,106.66,31.2,19.5,25.1,0.0,72.0,12.8,1008.18,Overcast,75.5,17.63
2024-12-24,Ho Chi Minh City,10.76,106.66,30.5,23.5,26.8,0.0,64.42,17.8,1008.81,Overcast,83.58,10.77
2024-12-25,Ho Chi Minh City,10.76,106.66,32.4,23.5,27.7,0.0,60.04,18.7,1009.2,Overcast,86.17,13.52
2024-12-26,Ho Chi Minh City,10.76,106.66,31.5,23.9,27.6,1.0,72.21,14.6,1010.85,Light drizzle,82.33,14.18
2024-12-27,Ho Chi Minh City,10.76,106.66,32.9,24.2,26.6,17.3,84.75,11.4,1011.48,Heavy rain,95.67,13.88
2024-12-28,Ho Chi Minh City,10.76,106.66,31.0,23.8,25.9,8.8,88.62,10.5,1011.51,Moderate rain,88.71,16.46
2024-12-29,Ho Chi Minh City,10.76,106.66,30.4,21.9,25.8,0.0,77.71,12.3,1010.97,Overcast,57.67,20.23
2024-12-30,Ho Chi Minh City,10.76,106.66,30.4,20.5,25.4,0.0,75.96,7.9,1010.76,Overcast,72.92,18.8
2024-12-31,Ho Chi Minh City,10.76,106.66,30.4,21.8,26.0,0.0,77.71,13.4,1009.8,Overcast,91.0,14.12
2025-01-01,Ho Chi Minh City,10.76,106.66,28.5,22.3,25.3,0.0,76.75,9.4,1008.63,Overcast,97.54,11.29
2025-01-02,Ho Chi Minh City,10.76,106.66,30.6,22.4,26.0,0.3,81.25,8.6,1008.61,Light drizzle,74.38,15.94
2025-01-03,Ho Chi Minh City,10.76,106.66,30.5,23.4,26.6,0.8,79.08,8.3,1008.84,Moderate drizzle,90.04,13.77
2025-01-04,Ho Chi Minh City,10.76,106.66,31.7,22.3,26.9,0.2,71.5,12.0,1008.8,Light drizzle,73.83,19.85
2025-01-05,Ho Chi Minh City,10.76,106.66,33.1,22.6,27.1,0.0,70.75,10.2,1009.86,Overcast,52.42,19.53
2025-01-06,Ho Chi Minh City,10.76,106.66,32.4,21.9,27.0,0.0,68.5,10.1,1009.8,Overcast,48.75,17.13
2025-01-07,Ho Chi Minh City,10.76,106.66,32.5,21.5,27.0,0.0,72.0,11.4,1010.09,Overcast,36.67,19.34
2025-01-08,Ho Chi Minh City,10.76,106.66,33.1,22.5,27.4,0.0,68.83,11.8,1009.92,Overcast,54.83,19.1
2025-01-09,Ho Chi Minh City,10.76,106.66,32.6,22.1,27.2,0.0,65.0,9.5,1010.7,Overcast,99.62,18.85
2025-01-10,Ho Chi Minh City,10.76,106.66,33.6,23.9,28.1,0.0,57.71,13.1,1012.02,Overcast,95.25,18.49
2025-01-11,Ho Chi Minh City,10.76,106.66,33.0,22.3,27.1,0.0,50.54,14.5,1012.79,Overcast,94.12,20.15
2025-01-12,Ho Chi Minh City,10.76,106.66,31.8,21.3,26.3,0.0,52.17,12.7,1011.99,Overcast,71.83,21.09
2025-01-13,Ho Chi Minh City,10.76,106.66,31.0,19.5,25.4,0.0,52.83,9.9,1011.2,Overcast,61.12,20.47
2025-01-14,Ho Chi Minh City,10.76,106.66,34.0,22.0,26.4,9.5,69.83,13.7,1010.8,Moderate rain,81.79,18.23
2025-01-15,Ho Chi Minh City,10.76,106.66,31.0,23.2,26.5,5.3,84.17,8.9,1010.53,Moderate rain,83.92,16.1
2025-01-16,Ho Chi Minh City,10.76,106.66,31.2,23.3,26.8,0.7,74.38,15.3,1010.68,Light drizzle,67.29,19.41
2025-01-17,Ho Chi Minh City,10.76,106.66,30.4,20.8,25.3,0.0,68.46,11.4,1010.03,Overcast,92.38,21.13
2025-01-18,Ho Chi Minh City,10.76,106.66,31.0,20.4,25.6,0.0,72.42,9.7,1009.52,Overcast,41.54,19.59
2025-01-19,Ho Chi Minh City,10.76,106.66,31.8,21.6,26.4,0.0,76.71,10.4,1008.41,Overcast,54.12,17.38
2025-01-20,Ho Chi Minh City,10.76,106.66,31.8,21.8,26.3,0.0,72.0,13.2,1008.32,Overcast,79.79,17.4
2025-01-21,Ho Chi Minh City,10.76,106.66,32.8,21.0,26.5,0.0,66.33,10.0,1008.97,Overcast,78.12,21.3
2025-01-22,Ho Chi Minh City,10.76,106.66,34.0,21.2,26.5,0.0,65.5,16.9,1009.32,Overcast,93.21,21.24
2025-01-23,Ho Chi Minh City,10.76,106.66,34.2,22.8,27.7,0.0,65.71,10.9,1009.27,Overcast,99.08,17.66
2025-01-24,Ho Chi Minh City,10.76,106.66,34.8,23.0,27.8,0.3,67.33,12.6,1008.22,Light drizzle,95.12,19.93
2025-01-25,Ho Chi Minh City,10.76,106.66,34.3,23.6,27.7,0.0,66.08,13.9,1008.24,Overcast,79.46,18.91
2025-01-26,Ho Chi Minh City,10.76,106.66,34.0,23.8,27.9,0.4,64.96,15.0,1008.6,Light drizzle,50.58,20.73
2025-01-27,Ho Chi Minh City,10.76,106.66,32.6,21.6,26.8,0.0,61.0,12.1,1008.93,Overcast,70.92,20.77
2025-01-28,Ho Chi Minh City,10.76,106.66,32.8,21.4,26.5,0.0,61.38,11.4,1011.46,Overcast,71.79,19.92
2025-01-29,Ho Chi Minh City,10.76,106.66,31.9,19.5,25.4,0.0,57.79,12.6,1012.8,Overcast,92.38,22.08
2025-01-30,Ho Chi Minh City,10.76,106.66,30.6,20.3,25.6,0.0,62.08,8.1,1010.25,Overcast,94.17,18.0
2025-01-31,Ho Chi Minh City,10.76,106.66,32.8,20.4,26.9,0.0,61.92,9.8,1008.93,Overcast,96.12,21.45
2025-02-01,Ho Chi Minh City,10.76,106.66,33.8,22.4,27.4,0.0,66.75,14.4,1008.0,Overcast,78.88,21.74
2025-02-02,Ho Chi Minh City,10.76,106.66,34.6,22.0,27.6,0.0,63.04,13.5,1008.15,Overcast,57.25,22.56
2025-02-03,Ho Chi Minh City,10.76,106.66,34.6,23.2,28.1,0.0,65.17,12.7,1008.53,Overcast,17.83,21.84
2025-02-04,Ho Chi Minh City,10.76,106.66,34.3,23.8,28.2,0.0,55.79,12.0,1009.5,Overcast,63.92,22.18
2025-02-05,Ho Chi Minh City,10.76,106.66,34.0,22.0,27.2,0.0,56.83,17.2,1009.13,Overcast,26.96,22.97
2025-02-06,Ho Chi Minh City,10.76,106.66,33.2,21.7,26.8,0.0,66.33,13.8,1008.98,Overcast,39.54,22.49
2025-02-07,Ho Chi Minh City,10.76,106.66,33.8,21.6,27.4,0.0,61.29,11.8,1009.32,Overcast,85.75,22.34
2025-02-08,Ho Chi Minh City,10.76,106.66,34.7,22.9,28.0,0.0,56.92,12.1,1009.34,Overcast,76.0,22.74
2025-02-09,Ho Chi Minh City,10.76,106.66,33.0,21.5,27.1,0.0,53.92,12.5,1009.69,Overcast,66.88,21.8
2025-02-10,Ho Chi Minh City,10.76,106.66,33.4,22.8,27.5,0.0,55.12,11.5,1009.94,Overcast,99.46,17.27
2025-02-11,Ho Chi Minh City,10.76,106.66,34.4,24.4,28.1,7.6,66.83,17.2,1009.84,Moderate rain,96.17,19.18
2025-02-12,Ho Chi Minh City,10.76,106.66,32.6,23.5,27.7,6.7,77.17,10.3,1009.85,Slight rain,46.58,20.75
2025-02-13,Ho Chi Minh City,10.76,106.66,31.0,24.0,26.6,4.7,85.38,9.4,1010.39,Slight rain,60.25,14.27
2025-02-14,Ho Chi Minh City,10.76,106.66,31.6,23.6,27.0,5.2,82.83,9.6,1009.58,Dense drizzle,52.5,19.31
2025-02-15,Ho Chi Minh City,10.76,106.66,31.8,23.2,26.8,2.4,80.88,13.4,1008.82,Dense drizzle,34.0,20.54
2025-02-16,Ho Chi Minh City,10.76,106.66,32.6,23.6,27.5,0.6,75.17,13.5,1009.58,Light drizzle,36.38,21.14
2025-02-17,Ho Chi Minh City,10.76,106.66,33.0,23.1,27.6,0.2,70.0,12.5,1010.51,Light drizzle,61.83,22.22
2025-02-18,Ho Chi Minh City,10.76,106.66,34.0,23.5,27.8,1.2,69.62,15.3,1010.68,Moderate drizzle,82.38,20.8
2025-02-19,Ho Chi Minh City,10.76,106.66,33.7,23.3,27.2,11.8,78.12,12.6,1010.49,Heavy rain,59.71,18.93
2025-02-20,Ho Chi Minh City,10.76,106.66,34.2,23.7,28.2,0.3,72.0,12.9,1010.26,Light drizzle,99.21,21.9
2025-02-21,Ho Chi Minh City,10.76,106.66,33.8,24.8,28.0,2.2,71.38,10.9,1010.88,Slight rain,81.0,20.18
2025-02-22,Ho Chi Minh City,10.76,106.66,31.8,23.8,27.0,1.7,80.46,12.6,1011.16,Moderate drizzle,84.62,18.65
2025-02-23,Ho Chi Minh City,10.76,106.66,31.5,24.4,27.4,1.5,78.17,16.9,1012.05,Moderate drizzle,89.88,16.11
2025-02-24,Ho Chi Minh City,10.76,106.66,32.7,24.4,27.8,0.2,76.33,18.6,1012.5,Light drizzle,62.83,18.18
2025-02-25,Ho Chi Minh City,10.76,106.66,32.2,22.9,27.8,0.2,71.62,15.6,1013.38,Light drizzle,62.79,20.38
2025-02-26,Ho Chi Minh City,10.76,106.66,34.2,24.4,28.5,0.1,68.08,8.3,1013.03,Light drizzle,90.42,21.03
2025-02-27,Ho Chi Minh City,10.76,106.66,35.2,24.1,28.7,0.0,66.46,13.7,1010.98,Overcast,39.83,19.96
2025-02-28,Ho Chi Minh City,10.76,106.66,35.9,24.1,28.9,0.0,60.33,17.0,1010.33,Overcast,25.96,23.18
2025-03-01,Ho Chi Minh City,10.76,106.66,36.3,24.0,28.3,0.0,65.58,18.5,1009.35,Overcast,51.58,22.08
2025-03-02,Ho Chi Minh City,10.76,106.66,34.9,24.2,28.4,0.0,62.75,17.8,1008.29,Overcast,59.96,21.01
2025-03-03,Ho Chi Minh City,10.76,106.66,35.6,24.2,28.9,0.0,64.54,14.6,1007.52,Overcast,90.33,24.34
2025-03-04,Ho Chi Minh City,10.76,106.66,35.5,24.4,29.0,0.0,70.54,14.5,1007.18,Overcast,61.83,22.65
2025-03-05,Ho Chi Minh City,10.76,106.66,36.0,25.1,29.2,0.0,71.17,14.9,1006.91,Overcast,67.75,22.34
2025-03-06,Ho Chi Minh City,10.76,106.66,35.0,25.5,29.1,0.6,70.08,14.3,1008.52,Moderate drizzle,37.67,22.37
2025-03-07,Ho Chi Minh City,10.76,106.66,35.7,25.0,29.2,0.8,67.67,13.9,1008.15,Moderate drizzle,55.92,22.6
2025-03-08,Ho Chi Minh City,10.76,106.66,35.2,24.5,29.3,0.9,67.83,13.4,1008.83,Moderate drizzle,59.96,23.26
2025-03-09,Ho Chi Minh City,10.76,106.66,32.1,24.9,28.8,0.9,64.0,8.8,1010.25,Moderate drizzle,88.08,11.89
2025-03-10,Ho Chi Minh City,10.76,106.66,35.2,24.8,29.6,6.2,67.92,15.7,1010.54,Slight rain,68.79,21.06
2025-03-11,Ho Chi Minh City,10.76,106.66,36.3,25.1,30.3,0.0,60.25,16.5,1009.24,Overcast,35.96,22.59
2025-03-12,Ho Chi Minh City,10.76,106.66,36.6,25.7,30.0,1.0,61.12,15.8,1008.13,Moderate drizzle,61.21,22.85
2025-03-13,Ho Chi Minh City,10.76,106.66,35.8,25.8,29.7,0.0,61.88,17.1,1008.4,Overcast,44.12,23.52
2025-03-14,Ho Chi Minh City,10.76,106.66,36.5,25.1,29.6,0.0,62.88,17.0,1009.3,Overcast,67.96,24.61
2025-03-15,Ho Chi Minh City,10.76,106.66,36.4,24.9,29.4,0.0,70.08,14.7,1009.42,Overcast,75.25,22.85
2025-03-16,Ho Chi Minh City,10.76,106.66,35.2,25.4,29.0,1.6,71.58,17.1,1009.11,Moderate drizzle,41.42,22.19
2025-03-17,Ho Chi Minh City,10.76,106.66,35.5,23.5,28.7,8.2,71.17,11.9,1009.51,Slight rain,72.71,21.26
2025-03-18,Ho Chi Minh City,10.76,106.66,35.2,24.4,29.3,1.1,68.88,10.4,1010.12,Light drizzle,65.33,23.28
2025-03-19,Ho Chi Minh City,10.76,106.66,36.2,25.5,30.2,0.0,56.83,12.4,1011.67,Overcast,59.92,24.71
2025-03-20,Ho Chi Minh City,10.76,106.66,35.7,23.5,29.1,0.0,53.71,15.1,1012.74,Overcast,99.08,24.12
2025-03-21,Ho Chi Minh City,10.76,106.66,36.2,23.9,29.4,0.0,53.54,13.5,1012.58,Overcast,75.83,24.2
2025-03-22,Ho Chi Minh City,10.76,106.66,36.0,24.2,29.6,0.0,59.42,13.0,1011.17,Overcast,42.83,23.88
2025-03-23,Ho Chi Minh City,10.76,106.66,35.5,24.9,29.1,0.0,60.79,13.9,1010.75,Overcast,55.58,22.86
2025-03-24,Ho Chi Minh City,10.76,106.66,36.5,23.9,28.6,0.0,64.83,20.1,1009.13,Overcast,19.88,24.57
2025-03-25,Ho Chi Minh City,10.76,106.66,33.0,24.5,27.7,0.0,65.83,15.7,1007.18,Overcast,62.46,17.04
2025-03-26,Ho Chi Minh City,10.76,106.66,34.2,23.8,28.1,0.0,66.88,12.3,1005.85,Overcast,40.83,20.14
2025-03-27,Ho Chi Minh City,10.76,106.66,35.3,24.1,28.5,0.0,66.38,14.0,1005.26,Overcast,52.33,25.35
2025-03-28,Ho Chi Minh City,10.76,106.66,34.8,23.6,28.6,0.1,69.25,14.0,1005.92,Light drizzle,10.25,24.09
2025-03-29,Ho Chi Minh City,10.76,106.66,35.7,25.1,29.2,0.4,70.0,16.6,1007.25,Light drizzle,58.75,20.36
2025-03-30,Ho Chi Minh City,10.76,106.66,37.0,26.0,29.9,2.1,65.62,18.1,1008.54,Dense drizzle,64.46,23.07
2025-03-31,Ho Chi Minh City,10.76,106.66,33.6,25.0,28.9,2.9,71.08,10.9,1008.45,Slight rain,97.79,13.72
2025-04-01,Ho Chi Minh City,10.76,106.66,32.5,24.9,27.2,21.0,84.62,9.0,1008.41,Heavy rain,92.29,14.57
2025-04-02,Ho Chi Minh City,10.76,106.66,29.3,24.4,26.6,0.8,85.54,13.0,1009.15,Light drizzle,83.96,14.71
2025-04-03,Ho Chi Minh City,10.76,106.66,32.9,23.9,27.7,0.1,75.21,11.7,1010.12,Light drizzle,11.29,24.07
2025-04-04,Ho Chi Minh City,10.76,106.66,33.5,23.2,27.8,0.0,72.83,13.1,1009.38,Overcast,46.29,24.0
2025-04-05,Ho Chi Minh City,10.76,106.66,33.6,23.9,28.0,0.0,74.92,13.9,1008.99,Overcast,38.62,24.2
2025-04-06,Ho Chi Minh City,10.76,106.66,33.8,24.5,28.4,0.0,72.58,14.1,1009.16,Overcast,61.46,25.02
2025-04-07,Ho Chi Minh City,10.76,106.66,36.1,24.6,29.2,0.0,65.54,15.6,1009.99,Overcast,67.75,25.68
2025-04-08,Ho Chi Minh City,10.76,106.66,35.4,24.9,29.5,0.1,63.54,15.1,1010.57,Light drizzle,75.62,21.14
2025-04-09,Ho Chi Minh City,10.76,106.66,35.8,25.6,29.4,1.3,68.12,14.7,1009.03,Moderate drizzle,56.46,22.95
2025-04-10,Ho Chi Minh City,10.76,106.66,35.7,25.8,29.6,1.3,70.96,9.9,1007.28,Dense drizzle,98.12,20.16
2025-04-11,Ho Chi Minh City,10.76,106.66,34.3,25.8,29.0,1.0,75.12,12.2,1006.95,Light drizzle,86.92,21.55
2025-04-12,Ho Chi Minh City,10.76,106.66,35.5,25.2,29.9,0.4,71.5,12.1,1007.71,Light drizzle,28.5,23.77
2025-04-13,Ho Chi Minh City,10.76,106.66,36.3,26.4,30.1,1.7,70.5,14.7,1008.14,Moderate drizzle,34.83,21.22
2025-04-14,Ho Chi Minh City,10.76,106.66,36.5,26.3,30.1,4.7,66.54,14.7,1008.68,Moderate rain,61.92,23.96
2025-04-15,Ho Chi Minh City,10.76,106.66,35.5,26.3,30.2,1.7,65.38,15.4,1008.31,Moderate drizzle,88.08,20.55
2025-04-16,Ho Chi Minh City,10.76,106.66,35.6,26.6,29.9,1.8,66.5,15.8,1008.39,Moderate drizzle,81.54,22.26
2025-04-17,Ho Chi Minh City,10.76,106.66,36.3,26.2,30.1,1.7,69.75,12.7,1008.05,Moderate drizzle,92.04,22.46
2025-04-18,Ho Chi Minh City,10.76,106.66,36.0,25.5,30.1,1.6,70.0,13.7,1007.53,Dense drizzle,49.21,23.17
2025-04-19,Ho Chi Minh City,10.76,106.66,35.9,26.2,30.3,0.4,69.17,14.0,1007.24,Light drizzle,39.75,23.93
2025-04-20,Ho Chi Minh City,10.76,106.66,36.7,26.0,30.4,0.0,67.46,14.5,1007.82,Overcast,37.12,25.32
2025-04-21,Ho Chi Minh City,10.76,106.66,35.7,26.4,30.0,1.9,71.79,15.7,1009.2,Moderate drizzle,54.92,22.89
2025-04-22,Ho Chi Minh City,10.76,106.66,33.2,26.6,29.2,3.9,74.83,15.5,1009.37,Dense drizzle,91.38,21.62
2025-04-23,Ho Chi Minh City,10.76,106.66,35.8,25.7,29.3,2.8,75.25,12.7,1008.45,Slight rain,65.75,22.62
2025-04-24,Ho Chi Minh City,10.76,106.66,34.9,25.4,28.6,4.5,79.54,14.6,1008.05,Moderate rain,73.54,21.8
2025-04-25,Ho Chi Minh City,10.76,106.66,34.7,25.6,29.4,3.0,75.5,10.1,1008.43,Slight rain,53.46,22.37
2025-04-26,Ho Chi Minh City,10.76,106.66,34.0,24.9,28.4,15.2,80.83,17.2,1008.85,Moderate rain,93.08,19.7
2025-04-27,Ho Chi Minh City,10.76,106.66,34.0,24.5,28.9,0.0,74.92,12.9,1008.7,Overcast,74.38,24.08
2025-04-28,Ho Chi Minh City,10.76,106.66,36.1,25.9,30.1,0.0,70.0,15.1,1007.66,Overcast,44.38,24.65
2025-04-29,Ho Chi Minh City,10.76,106.66,36.7,25.9,30.7,0.1,63.25,15.5,1007.71,Light drizzle,85.29,23.66
2025-04-30,Ho Chi Minh City,10.76,106.66,36.8,26.6,31.1,0.0,57.62,15.5,1007.49,Overcast,29.54,24.47
2025-05-01,Ho Chi Minh City,10.76,106.66,36.0,27.8,30.3,2.5,65.79,12.4,1008.15,Slight rain,72.88,19.23
2025-05-02,Ho Chi Minh City,10.76,106.66,34.9,27.1,29.9,3.2,68.33,15.7,1007.65,Slight rain,97.04,21.42
2025-05-03,Ho Chi Minh City,10.76,106.66,32.0,26.0,28.1,7.6,81.46,12.8,1007.65,Moderate rain,71.62,21.02
2025-05-04,Ho Chi Minh City,10.76,106.66,33.2,25.2,28.8,1.1,78.71,12.6,1006.42,Light drizzle,83.71,22.31
2025-05-05,Ho Chi Minh City,10.76,106.66,33.5,25.6,29.0,0.9,77.08,14.4,1006.73,Light drizzle,54.67,22.74
2025-05-06,Ho Chi Minh City,10.76,106.66,34.5,25.6,29.4,3.7,75.79,12.2,1006.48,Slight rain,61.42,22.62
2025-05-07,Ho Chi Minh City,10.76,106.66,35.3,25.9,29.8,3.7,74.08,12.3,1005.81,Slight rain,56.58,23.33
2025-05-08,Ho Chi Minh City,10.76,106.66,37.3,26.0,30.9,0.4,68.17,18.2,1005.76,Light drizzle,76.79,24.45
2025-05-09,Ho Chi Minh City,10.76,106.66,37.2,27.3,31.1,1.4,67.58,11.9,1005.9,Moderate drizzle,62.92,21.3
2025-05-10,Ho Chi Minh City,10.76,106.66,30.2,26.0,28.0,8.0,84.54,11.6,1006.31,Moderate rain,85.25,9.32
2025-05-11,Ho Chi Minh City,10.76,106.66,32.8,25.0,27.8,10.5,85.25,12.3,1005.49,Moderate rain,98.71,19.07
2025-05-12,Ho Chi Minh City,10.76,106.66,32.3,25.0,27.6,7.5,85.17,11.9,1005.83,Moderate rain,98.42,20.66
2025-05-13,Ho Chi Minh City,10.76,106.66,32.8,24.5,27.4,7.7,84.71,12.3,1007.46,Moderate rain,94.25,20.69
2025-05-14,Ho Chi Minh City,10.76,106.66,33.3,25.8,28.7,5.9,82.25,13.6,1008.05,Moderate rain,80.83,22.54
2025-05-15,Ho Chi Minh City,10.76,106.66,32.2,25.5,27.7,12.1,85.71,9.5,1008.28,Moderate rain,98.83,19.38
2025-05-16,Ho Chi Minh City,10.76,106.66,33.2,25.5,28.5,5.7,83.29,12.1,1007.58,Moderate rain,96.79,22.33
2025-05-17,Ho Chi Minh City,10.76,106.66,32.3,25.4,28.7,3.3,79.71,13.0,1007.6,Slight rain,77.5,23.57
2025-05-18,Ho Chi Minh City,10.76,106.66,33.7,25.9,29.1,1.4,77.75,10.4,1007.25,Moderate drizzle,88.71,22.92
2025-05-19,Ho Chi Minh City,10.76,106.66,32.8,25.8,27.8,14.1,85.17,15.3,1006.97,Moderate rain,76.29,18.77
2025-05-20,Ho Chi Minh City,10.76,106.66,32.0,25.0,28.2,1.2,83.12,10.8,1006.85,Moderate drizzle,90.71,19.58
2025-05-21,Ho Chi Minh City,10.76,106.66,33.3,25.0,27.9,12.0,86.67,12.8,1006.49,Moderate rain,77.58,20.73
2025-05-22,Ho Chi Minh City,10.76,106.66,31.8,23.9,26.9,32.0,88.25,11.8,1005.55,Moderate rain,100.0,18.1
2025-05-23,Ho Chi Minh City,10.76,106.66,31.6,25.3,27.6,9.9,86.04,9.5,1004.35,Moderate rain,99.96,19.34
2025-05-24,Ho Chi Minh City,10.76,106.66,30.6,25.4,27.0,17.7,88.17,11.0,1005.54,Heavy rain,95.67,16.97
2025-05-25,Ho Chi Minh City,10.76,106.66,31.1,25.0,27.1,19.0,87.29,11.5,1007.51,Heavy rain,94.04,17.33
2025-05-26,Ho Chi Minh City,10.76,106.66,32.7,24.4,27.7,6.0,86.33,10.4,1007.68,Moderate rain,71.67,21.63
2025-05-27,Ho Chi Minh City,10.76,106.66,32.7,24.7,27.7,25.0,85.46,11.3,1007.18,Heavy rain,95.29,20.2
2025-05-28,Ho Chi Minh City,10.76,106.66,32.7,24.5,27.5,25.9,87.83,10.1,1006.0,Heavy rain,99.42,20.61
2025-05-29,Ho Chi Minh City,10.76,106.66,32.9,24.9,27.0,24.9,89.58,11.7,1007.28,Heavy rain,92.67,16.81
2025-05-30,Ho Chi Minh City,10.76,106.66,32.3,24.5,26.9,21.0,88.38,14.9,1008.94,Moderate rain,98.5,18.96
2025-05-31,Ho Chi Minh City,10.76,106.66,32.9,24.6,27.5,10.4,84.38,22.3,1009.19,Moderate rain,75.5,21.07
2025-06-01,Ho Chi Minh City,10.76,106.66,33.7,25.5,28.5,1.0,82.58,14.2,1008.45,Light drizzle,82.54,21.97
